"","hatchery","brood_year","run_year","tag_code","hatchery_location_name","release_location_name","age","tot_estnum","tot_N_rec","stray_ind","avg_FL","Total_N","rel_month","avg_day","dist_hatch_ocean","Cleaned.up.site.name","LAT","LONG","Category","Bay","dist_hatch","dist_ocean","dist_hatchR","Xchannel","flow.10","flow.1011","flow.911","flow.1011R","flow.J45","flow.J36","flow.J45R","flow_discrep","runoff","LH_Type","LH_Type2","rel_month2","rel_flow","delta_temp.1011","mean_PDO_retn","mean_PDO_outmig","PDO_discrep","runsize"
"315","coleman",2010,2012,55395,"COLEMAN NFH","COLEMAN NFH",2,100.21,39.62,0.0612713302065662,69,491646,4,112,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31,248.838709677419,321.754098360656,284.659340659341,0.0607972691255688,851.459016393443,893.950819672131,0.0352166059596812,-529.704918032787,529,"Fry","Smolt",4,832.533333333333,61.6849697081967,-1.1,-1.23083333333333,0.130833333333333,115843
"316","coleman",2010,2013,55369,"COLEMAN NFH","COLEMAN NFH",3,785.431282093755,336.8,0.192978412687747,73,431483,4,111,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Smolt","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"317","coleman",2010,2014,55378,"COLEMAN NFH","SAN PABLO BAY NET PENS",4,308.09,81.43,0.85867765912558,91,454901,5,143,445.1022591,"Conoco Phillips Dock",38.0567,-122.2604,"BAY","BAY",481.246,39.733,1,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",5,869.774193548387,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"318","coleman",2010,2014,55374,"COLEMAN NFH","COLEMAN NFH",4,367.04,219.4,0.419572798605057,73,457155,4,111,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"319","coleman",2010,2013,55396,"COLEMAN NFH","COLEMAN NFH",3,633.940427364585,303.9,0.0563308882398309,68,470726,4,112,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Fry","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"320","coleman",2010,2013,55376,"COLEMAN NFH","COLEMAN NFH",3,1313.44106841146,614.5,0.0723755870725391,76,448682,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Smolt","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"321","coleman",2010,2013,55375,"COLEMAN NFH","COLEMAN NFH",3,895.440641046878,415.2,0.0895990614777975,69,465542,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Fry","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"322","coleman",2010,2013,55382,"COLEMAN NFH","COLEMAN NFH",3,1188.13085472917,562.9,0.0614249301233792,72,414776,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Smolt","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"323","coleman",2010,2013,55388,"COLEMAN NFH","COLEMAN NFH",3,542.580641046878,256.7,0.0795285304754349,71,447841,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Smolt","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"324","coleman",2010,2012,55371,"COLEMAN NFH","SAN PABLO BAY NET PENS",2,68.501,21.841,0.794148990525686,89,408600,5,144,445.1022591,"Conoco Phillips Dock",38.0567,-122.2604,"BAY","BAY",481.246,39.733,1,31,248.838709677419,321.754098360656,284.659340659341,0.0607972691255688,851.459016393443,893.950819672131,0.0352166059596812,-529.704918032787,529,"Smolt","Smolt",5,869.774193548387,61.6849697081967,-1.1,-1.23083333333333,0.130833333333333,115843
"325","coleman",2010,2013,55389,"COLEMAN NFH","COLEMAN NFH",3,668.54085472917,297.2,0.147696066785882,73,482880,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Smolt","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"326","coleman",2010,2014,55369,"COLEMAN NFH","COLEMAN NFH",4,230.85,160.54,0.321030972492961,73,431483,4,111,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"327","coleman",2010,2014,55387,"COLEMAN NFH","COLEMAN NFH",4,159.2,122.49,0.241834170854271,66,436507,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Fry","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"328","coleman",2010,2014,55370,"COLEMAN NFH","COLEMAN NFH",4,272.92,124.82,0.593324051003957,74,460230,4,111,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"329","coleman",2010,2013,55377,"COLEMAN NFH","COLEMAN NFH",3,893.59085472917,419.2,0.0803845007466428,70,461775,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Smolt","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"330","coleman",2010,2013,55394,"COLEMAN NFH","COLEMAN NFH",3,565.870641046878,258.7,0.134590196985619,69,440713,4,112,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Fry","Smolt",4,832.533333333333,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"331","coleman",2010,2014,55377,"COLEMAN NFH","COLEMAN NFH",4,245.54,193.4,0.223018652765334,70,461775,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"332","coleman",2010,2014,55389,"COLEMAN NFH","COLEMAN NFH",4,215,163,0.259348837209302,73,482880,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"333","coleman",2010,2014,55388,"COLEMAN NFH","COLEMAN NFH",4,203.85,125.58,0.407162129016434,71,447841,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"334","coleman",2010,2012,55396,"COLEMAN NFH","COLEMAN NFH",2,101.670213682293,38.74,0.106719689959521,68,470726,4,112,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31,248.838709677419,321.754098360656,284.659340659341,0.0607972691255688,851.459016393443,893.950819672131,0.0352166059596812,-529.704918032787,529,"Fry","Smolt",4,832.533333333333,61.6849697081967,-1.1,-1.23083333333333,0.130833333333333,115843
"335","coleman",2010,2014,55376,"COLEMAN NFH","COLEMAN NFH",4,265.88,227.8,0.144802166390853,76,448682,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"336","coleman",2010,2014,55391,"COLEMAN NFH","SAN PABLO BAY NET PENS",4,196.434,49.424,0.92657075659,86,476158,5,145.5,445.1022591,"Conoco Phillips Dock",38.0567,-122.2604,"BAY","BAY",481.246,39.733,1,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",5,869.774193548387,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"337","coleman",2010,2012,55372,"COLEMAN NFH","COLEMAN NFH",2,66.52,27.12,0,73,431656,4,111,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31,248.838709677419,321.754098360656,284.659340659341,0.0607972691255688,851.459016393443,893.950819672131,0.0352166059596812,-529.704918032787,529,"Smolt","Smolt",4,832.533333333333,61.6849697081967,-1.1,-1.23083333333333,0.130833333333333,115843
"338","coleman",2010,2014,55381,"COLEMAN NFH","COLEMAN NFH",4,401.93,252.8,0.383151295001617,74,461809,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"339","coleman",2010,2014,55384,"COLEMAN NFH","COLEMAN NFH",4,199.81,147.71,0.274060357339473,69,478005,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Fry","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"340","coleman",2010,2012,55393,"COLEMAN NFH","COLEMAN NFH",2,61.6402136822925,22.76,0.120703891791178,69,480817,4,112,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31,248.838709677419,321.754098360656,284.659340659341,0.0607972691255688,851.459016393443,893.950819672131,0.0352166059596812,-529.704918032787,529,"Fry","Smolt",4,832.533333333333,61.6849697081967,-1.1,-1.23083333333333,0.130833333333333,115843
"341","coleman",2010,2014,55390,"COLEMAN NFH","COLEMAN NFH",4,173.92,130.77,0.263856945722171,71,478147,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"342","coleman",2010,2013,55371,"COLEMAN NFH","SAN PABLO BAY NET PENS",3,677.861282093755,153.56,0.862198944728812,89,408600,5,144,445.1022591,"Conoco Phillips Dock",38.0567,-122.2604,"BAY","BAY",481.246,39.733,1,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,851.459016393443,893.950819672131,0.0352166059596812,-640.196721311475,529,"Smolt","Smolt",5,869.774193548387,59.8996555001639,-0.5175,-1.23083333333333,0.713333333333333,100855
"343","coleman",2010,2014,55394,"COLEMAN NFH","COLEMAN NFH",4,208.43,165.75,0.213404980089239,69,440713,4,112,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Fry","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"344","coleman",2010,2014,55380,"COLEMAN NFH","COLEMAN NFH",4,353.71,263.1,0.268468519408555,76,439864,4,104,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"345","coleman",2010,2014,55371,"COLEMAN NFH","SAN PABLO BAY NET PENS",4,289.92,62.73,0.883485099337748,89,408600,5,144,445.1022591,"Conoco Phillips Dock",38.0567,-122.2604,"BAY","BAY",481.246,39.733,1,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Smolt","Smolt",5,869.774193548387,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"346","coleman",2010,2012,55387,"COLEMAN NFH","COLEMAN NFH",2,80.11,31.82,0,66,436507,4,118,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31,248.838709677419,321.754098360656,284.659340659341,0.0607972691255688,851.459016393443,893.950819672131,0.0352166059596812,-529.704918032787,529,"Fry","Smolt",4,832.533333333333,61.6849697081967,-1.1,-1.23083333333333,0.130833333333333,115843
"347","coleman",2010,2014,55392,"COLEMAN NFH","COLEMAN NFH",4,187.47,171.99,0.0867338774203873,67,457438,4,112,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,851.459016393443,893.950819672131,0.0352166059596812,-623.245901639344,529,"Fry","Smolt",4,832.533333333333,64.1270699686885,1.13083333333333,-1.23083333333333,2.36166666666667,46341
"348","coleman",2011,2014,55520,"COLEMAN NFH","COLEMAN NFH",3,113.39,113.22,0,74,444565,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"349","coleman",2011,2013,55519,"COLEMAN NFH","COLEMAN NFH",2,21.087,10.447,0,75,478885,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",5,503.774193548387,59.8996555001639,-0.5175,-1.1,0.5825,100855
"350","coleman",2011,2014,55516,"COLEMAN NFH","COLEMAN NFH",3,106.11,105.97,0,77,377116,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"351","coleman",2011,2014,55507,"COLEMAN NFH","COLEMAN NFH",3,318.67,263.8,0.18966328804092,76,449103,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",4,677.8,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"352","coleman",2011,2013,55522,"COLEMAN NFH","COLEMAN NFH",2,15.095,7.615,0,73,473996,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",5,503.774193548387,59.8996555001639,-0.5175,-1.1,0.5825,100855
"353","coleman",2011,2013,55497,"COLEMAN NFH","COLEMAN NFH",2,21.317,10.517,0,80,429609,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",4,677.8,59.8996555001639,-0.5175,-1.1,0.5825,100855
"354","coleman",2011,2013,55510,"COLEMAN NFH","COLEMAN NFH",2,36.69,18.22,0,77,482783,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",4,677.8,59.8996555001639,-0.5175,-1.1,0.5825,100855
"355","coleman",2011,2014,55508,"COLEMAN NFH","COLEMAN NFH",3,228.96,228.7,0,76,471162,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",4,677.8,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"356","coleman",2011,2014,55519,"COLEMAN NFH","COLEMAN NFH",3,130.32,130.11,0,75,478885,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"357","coleman",2011,2013,55515,"COLEMAN NFH","COLEMAN NFH",2,47.5,23.52,0,77,469534,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",5,503.774193548387,59.8996555001639,-0.5175,-1.1,0.5825,100855
"358","coleman",2011,2013,55512,"COLEMAN NFH","COLEMAN NFH",2,11.766,6.276,0.0892401835798062,78,421846,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",4,677.8,59.8996555001639,-0.5175,-1.1,0.5825,100855
"359","coleman",2011,2013,55518,"COLEMAN NFH","COLEMAN NFH",2,26.258,13.028,0,77,386562,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",5,503.774193548387,59.8996555001639,-0.5175,-1.1,0.5825,100855
"360","coleman",2011,2014,55496,"COLEMAN NFH","COLEMAN NFH",3,270.15,233.3,0.14251341847122,80,447972,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",4,677.8,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"361","coleman",2011,2014,55510,"COLEMAN NFH","COLEMAN NFH",3,289.21,252.8,0.130839182600878,77,482783,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",4,677.8,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"362","coleman",2011,2014,55522,"COLEMAN NFH","COLEMAN NFH",3,119.48,102.29,0.150318044861065,73,473996,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"363","coleman",2011,2014,55526,"COLEMAN NFH","COLEMAN NFH",3,31.71,31.52,0,62,429874,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Fry","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"364","coleman",2011,2015,55498,"COLEMAN NFH","COLEMAN NFH",4,53.47,53.06,0,78,475844,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31.01736111,169.58064516129,180.524590163934,176.912087912088,0.0880333202759635,589.360655737705,529.360655737705,0.0992274550176783,-408.836065573771,529,"Smolt","Smolt",4,677.8,63.1482181044262,1.63416666666667,-1.1,2.73416666666667,19354
"365","coleman",2011,2014,55518,"COLEMAN NFH","COLEMAN NFH",3,246.52,149.1,0.401955216615285,77,386562,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"366","coleman",2011,2014,55521,"COLEMAN NFH","COLEMAN NFH",3,106.18,106.01,0,74,442422,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"367","coleman",2011,2013,55504,"COLEMAN NFH","COLEMAN NFH",2,41.1844273645851,14.544,0.48028899830217,75,436650,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",4,677.8,59.8996555001639,-0.5175,-1.1,0.5825,100855
"368","coleman",2011,2014,55525,"COLEMAN NFH","COLEMAN NFH",3,53.51,53.25,0,63,466197,5,122,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Fry","Smolt",5,503.774193548387,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"369","coleman",2011,2015,55514,"COLEMAN NFH","COLEMAN NFH",4,43.322,43.152,0,75,337166,4,111,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31.01736111,169.58064516129,180.524590163934,176.912087912088,0.0880333202759635,589.360655737705,529.360655737705,0.0992274550176783,-408.836065573771,529,"Smolt","Smolt",4,677.8,63.1482181044262,1.63416666666667,-1.1,2.73416666666667,19354
"370","coleman",2011,2015,55497,"COLEMAN NFH","COLEMAN NFH",4,34.774,34.544,0,80,429609,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31.01736111,169.58064516129,180.524590163934,176.912087912088,0.0880333202759635,589.360655737705,529.360655737705,0.0992274550176783,-408.836065573771,529,"Smolt","Smolt",4,677.8,63.1482181044262,1.63416666666667,-1.1,2.73416666666667,19354
"371","coleman",2011,2014,55512,"COLEMAN NFH","COLEMAN NFH",3,268.79,231.9,0.14695487183303,78,421846,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",4,677.8,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"372","coleman",2011,2015,55495,"COLEMAN NFH","COLEMAN NFH",4,58.63,58.03,0,81,484804,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,31.01736111,169.58064516129,180.524590163934,176.912087912088,0.0880333202759635,589.360655737705,529.360655737705,0.0992274550176783,-408.836065573771,529,"Smolt","Smolt",4,677.8,63.1482181044262,1.63416666666667,-1.1,2.73416666666667,19354
"373","coleman",2011,2014,55498,"COLEMAN NFH","COLEMAN NFH",3,247.92,232.3,0.0655856727976767,78,475844,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,29.9986111,213.516129032258,228.213114754098,216.318681318681,0.0840396503428958,589.360655737705,529.360655737705,0.0992274550176783,-361.147540983607,529,"Smolt","Smolt",4,677.8,64.1270699686885,1.13083333333333,-1.1,2.23083333333333,46341
"374","coleman",2011,2013,55498,"COLEMAN NFH","COLEMAN NFH",2,17.067,8.897,0.0615222358938302,78,475844,4,110,445.1022591,"Coleman NFH",40.398064,-122.145393,"normal","UPSTREAM",0,517.856,0,20.78888893,205,211.262295081967,207.868131868132,0.064764113562183,589.360655737705,529.360655737705,0.0992274550176783,-378.098360655738,529,"Smolt","Smolt",4,677.8,59.8996555001639,-0.5175,-1.1,0.5825,100855
